ID,Sex,Region,Children,Est_Income,AgeGroup,Car_Owner,Status
818.000000,F,1.000000,0.000000,43382.300000,1.000000,N,S
820.000000,F,1.000000,0.000000,5185.310000,4.000000,N,S
821.000000,F,2.000000,1.000000,13011.400000,1.000000,N,D
822.000000,F,1.000000,0.000000,35000.000000,1.000000,N,S
824.000000,F,3.000000,2.000000,80087.700000,3.000000,N,M
825.000000,F,3.000000,2.000000,59691.300000,2.000000,N,M
827.000000,F,3.000000,2.000000,11251.100000,4.000000,Y,S
829.000000,M,2.000000,1.000000,70908.700000,3.000000,N,M
830.000000,M,1.000000,0.000000,94928.300000,3.000000,N,S
832.000000,F,3.000000,2.000000,50622.300000,3.000000,N,M
834.000000,M,1.000000,0.000000,100020.000000,4.000000,Y,M
838.000000,M,1.000000,0.000000,65000.000000,4.000000,Y,M
840.000000,F,3.000000,2.000000,93559.100000,4.000000,N,S
841.000000,F,2.000000,1.000000,56722.800000,4.000000,N,M
843.000000,M,2.000000,1.000000,120000.000000,4.000000,N,M
844.000000,F,3.000000,2.000000,3416.620000,1.000000,Y,S
845.000000,F,1.000000,0.000000,78000.000000,4.000000,Y,M
846.000000,M,1.000000,0.000000,73400.000000,4.000000,Y,M
847.000000,F,3.000000,2.000000,8032.160000,3.000000,N,M
848.000000,F,2.000000,1.000000,93454.300000,3.000000,Y,D
849.000000,M,1.000000,0.000000,5745.000000,1.000000,Y,M
850.000000,F,1.000000,0.000000,77000.000000,4.000000,N,S
851.000000,F,1.000000,0.000000,92564.100000,3.000000,Y,S
853.000000,M,1.000000,0.000000,68000.000000,3.000000,Y,S
855.000000,F,3.000000,2.000000,48322.500000,3.000000,Y,M
857.000000,M,3.000000,2.000000,78373.500000,2.000000,N,S
858.000000,F,3.000000,2.000000,81913.800000,3.000000,Y,M
861.000000,F,1.000000,0.000000,919.930000,3.000000,N,S
862.000000,F,3.000000,2.000000,69486.800000,2.000000,N,M
863.000000,F,3.000000,2.000000,24482.800000,2.000000,N,M
865.000000,F,1.000000,0.000000,14573.600000,5.000000,N,M
866.000000,F,3.000000,2.000000,92103.800000,4.000000,N,M
867.000000,F,3.000000,2.000000,8392.140000,2.000000,Y,S
868.000000,F,1.000000,0.000000,17138.200000,4.000000,N,S
870.000000,F,3.000000,2.000000,47010.100000,4.000000,N,M
872.000000,F,1.000000,0.000000,67239.400000,3.000000,N,S
873.000000,M,2.000000,1.000000,69406.700000,2.000000,Y,M
875.000000,F,3.000000,2.000000,83259.300000,3.000000,N,M
878.000000,M,2.000000,1.000000,20818.500000,1.000000,N,M
882.000000,F,3.000000,2.000000,2185.600000,4.000000,N,M
884.000000,M,2.000000,1.000000,76511.300000,4.000000,N,M
886.000000,F,2.000000,1.000000,34555.000000,1.000000,N,M
887.000000,F,3.000000,2.000000,11234.700000,3.000000,Y,M
889.000000,F,3.000000,2.000000,36660.900000,3.000000,Y,M
891.000000,F,3.000000,2.000000,68462.800000,2.000000,N,M
894.000000,F,3.000000,2.000000,72841.300000,3.000000,N,M
895.000000,F,3.000000,2.000000,63670.800000,3.000000,Y,M
896.000000,M,1.000000,0.000000,80000.000000,3.000000,N,S
897.000000,F,2.000000,1.000000,83287.000000,3.000000,Y,S
898.000000,M,1.000000,0.000000,12387.600000,4.000000,N,M
900.000000,F,2.000000,1.000000,82931.300000,5.000000,N,M
901.000000,F,3.000000,2.000000,57483.900000,3.000000,N,M
903.000000,F,3.000000,2.000000,21274.000000,3.000000,N,S
904.000000,F,3.000000,2.000000,28267.000000,2.000000,N,M
906.000000,F,3.000000,2.000000,36725.100000,4.000000,N,M
910.000000,M,2.000000,1.000000,94188.300000,4.000000,N,S
913.000000,F,3.000000,2.000000,91861.000000,3.000000,Y,M
916.000000,F,2.000000,1.000000,12374.900000,2.000000,Y,S
917.000000,F,3.000000,2.000000,69133.900000,2.000000,Y,M
919.000000,F,3.000000,2.000000,84948.000000,2.000000,Y,M
920.000000,F,3.000000,2.000000,30998.800000,3.000000,N,M
926.000000,M,2.000000,1.000000,21416.500000,2.000000,N,D
930.000000,M,2.000000,1.000000,78554.200000,1.000000,N,S
931.000000,M,2.000000,1.000000,3960.500000,1.000000,N,S
933.000000,M,1.000000,0.000000,60101.100000,4.000000,Y,M
934.000000,F,3.000000,2.000000,38215.900000,2.000000,N,M
935.000000,F,2.000000,1.000000,13829.400000,1.000000,N,M
936.000000,F,3.000000,2.000000,49745.300000,3.000000,N,M
938.000000,F,3.000000,2.000000,88427.000000,1.000000,N,M
939.000000,F,3.000000,2.000000,98003.700000,2.000000,Y,M
940.000000,M,1.000000,0.000000,89142.700000,4.000000,N,S
941.000000,F,1.000000,0.000000,74530.800000,4.000000,N,S
943.000000,F,1.000000,0.000000,40120.000000,1.000000,N,S
948.000000,F,3.000000,2.000000,76289.200000,3.000000,N,M
950.000000,M,2.000000,1.000000,66931.900000,4.000000,N,M
951.000000,F,1.000000,0.000000,40120.000000,1.000000,Y,D
952.000000,F,2.000000,1.000000,40120.000000,1.000000,N,M
953.000000,F,1.000000,0.000000,40120.000000,1.000000,N,S
954.000000,F,1.000000,0.000000,40120.000000,1.000000,N,S
955.000000,F,3.000000,2.000000,42000.000000,1.000000,N,S
956.000000,F,1.000000,0.000000,40120.000000,1.000000,N,S
957.000000,F,3.000000,2.000000,40120.000000,1.000000,N,S
958.000000,F,2.000000,1.000000,40120.000000,1.000000,N,S
962.000000,F,3.000000,2.000000,90271.600000,3.000000,N,M
967.000000,F,3.000000,2.000000,64816.600000,2.000000,Y,M
968.000000,F,3.000000,2.000000,98217.100000,3.000000,N,M
970.000000,F,2.000000,1.000000,2929.130000,4.000000,N,S
972.000000,F,3.000000,2.000000,41876.600000,3.000000,Y,M
973.000000,M,1.000000,0.000000,96223.400000,5.000000,Y,M
974.000000,F,1.000000,0.000000,15989.300000,4.000000,N,S
975.000000,M,1.000000,0.000000,69168.400000,4.000000,Y,M
976.000000,M,2.000000,1.000000,92148.500000,2.000000,Y,M
977.000000,M,1.000000,0.000000,96681.000000,1.000000,Y,M
978.000000,M,1.000000,0.000000,62705.900000,3.000000,Y,S
979.000000,M,1.000000,0.000000,80221.200000,2.000000,N,S
980.000000,M,1.000000,0.000000,84479.200000,2.000000,N,S
981.000000,F,3.000000,2.000000,64977.400000,2.000000,N,M
982.000000,F,1.000000,0.000000,77994.000000,3.000000,N,M
983.000000,M,3.000000,2.000000,90103.700000,2.000000,N,M
984.000000,F,1.000000,0.000000,59008.400000,2.000000,Y,M
985.000000,M,3.000000,2.000000,5265.350000,4.000000,N,M
986.000000,M,2.000000,1.000000,84978.100000,1.000000,N,S
987.000000,F,3.000000,2.000000,36647.900000,3.000000,N,M
988.000000,F,1.000000,0.000000,64319.200000,3.000000,N,S
989.000000,F,2.000000,1.000000,73338.000000,3.000000,N,S
990.000000,F,1.000000,0.000000,433.740000,4.000000,N,S
991.000000,F,3.000000,2.000000,16962.200000,3.000000,N,M
993.000000,M,3.000000,2.000000,10708.300000,2.000000,N,M
996.000000,F,1.000000,0.000000,2031.610000,1.000000,N,M
1000.000000,F,3.000000,2.000000,16938.500000,4.000000,N,S
1003.000000,F,1.000000,0.000000,55221.000000,3.000000,N,M
1004.000000,F,2.000000,1.000000,8073.110000,3.000000,N,M
1005.000000,M,1.000000,0.000000,95448.600000,4.000000,Y,M
1006.000000,M,2.000000,1.000000,24141.500000,1.000000,Y,S
1007.000000,M,3.000000,2.000000,63152.600000,4.000000,Y,S
1008.000000,M,2.000000,1.000000,31952.000000,2.000000,N,S
1009.000000,M,3.000000,2.000000,72084.700000,4.000000,N,S
1010.000000,F,1.000000,0.000000,42760.500000,3.000000,N,S
1011.000000,F,2.000000,1.000000,49072.000000,3.000000,N,S
1012.000000,F,1.000000,0.000000,27371.800000,4.000000,Y,M
1016.000000,M,2.000000,1.000000,71472.900000,3.000000,N,M
1017.000000,F,1.000000,0.000000,95405.700000,3.000000,N,M
1018.000000,F,1.000000,0.000000,95786.800000,4.000000,Y,S
1020.000000,M,1.000000,0.000000,90321.600000,4.000000,N,S
1021.000000,M,2.000000,1.000000,90478.600000,4.000000,N,D
1022.000000,F,3.000000,2.000000,56187.000000,3.000000,N,M
1023.000000,M,2.000000,1.000000,28313.100000,1.000000,N,M
1025.000000,F,2.000000,1.000000,41000.000000,1.000000,N,S
1030.000000,M,3.000000,2.000000,29616.000000,3.000000,N,M
1032.000000,M,1.000000,0.000000,19732.800000,3.000000,N,M
1035.000000,M,3.000000,2.000000,96.330000,4.000000,N,S
1038.000000,F,3.000000,2.000000,52004.800000,1.000000,N,M
1041.000000,M,3.000000,2.000000,53010.800000,1.000000,N,M
1042.000000,M,1.000000,0.000000,75004.500000,5.000000,N,M
1045.000000,M,1.000000,0.000000,19749.300000,4.000000,N,M
1046.000000,M,2.000000,1.000000,57626.900000,3.000000,Y,S
1047.000000,M,3.000000,2.000000,20078.000000,2.000000,N,M
1048.000000,F,3.000000,2.000000,47902.000000,2.000000,N,M
1053.000000,M,2.000000,1.000000,7545.960000,1.000000,Y,M
1059.000000,F,1.000000,0.000000,78851.300000,3.000000,N,S
1060.000000,F,2.000000,1.000000,17540.700000,4.000000,Y,S
1061.000000,F,1.000000,0.000000,83891.900000,4.000000,Y,M
1062.000000,F,3.000000,2.000000,28220.800000,3.000000,N,M
1064.000000,F,1.000000,0.000000,28589.100000,1.000000,N,S
1066.000000,F,3.000000,2.000000,5237.630000,3.000000,N,M
1069.000000,M,3.000000,2.000000,89459.900000,4.000000,N,S
1072.000000,F,2.000000,1.000000,13576.500000,3.000000,N,S
1073.000000,F,1.000000,0.000000,81710.900000,4.000000,N,S
1076.000000,F,3.000000,2.000000,67388.000000,4.000000,N,M
1077.000000,F,2.000000,1.000000,57063.000000,4.000000,Y,M
1078.000000,F,3.000000,2.000000,84166.100000,4.000000,N,M
1079.000000,F,1.000000,0.000000,45612.900000,1.000000,N,S
1084.000000,F,2.000000,1.000000,7737.940000,3.000000,N,S
1085.000000,M,3.000000,2.000000,120000.000000,3.000000,N,S
1086.000000,F,3.000000,2.000000,45287.600000,2.000000,Y,M
1087.000000,F,3.000000,2.000000,59613.100000,2.000000,N,M
1089.000000,F,2.000000,1.000000,16326.700000,3.000000,N,S
1092.000000,F,3.000000,2.000000,9559.780000,4.000000,N,S
1095.000000,F,3.000000,2.000000,42031.800000,3.000000,N,M
1097.000000,F,3.000000,2.000000,83284.100000,2.000000,Y,M
1098.000000,M,2.000000,1.000000,39229.100000,2.000000,N,M
1099.000000,F,2.000000,1.000000,68427.400000,3.000000,N,D
1101.000000,M,1.000000,0.000000,3601.710000,3.000000,N,S
1103.000000,F,1.000000,0.000000,98716.300000,4.000000,N,S
1104.000000,F,3.000000,2.000000,66182.700000,4.000000,Y,S
1105.000000,F,3.000000,2.000000,84789.300000,3.000000,N,M
1107.000000,F,3.000000,2.000000,35976.500000,3.000000,Y,M
1108.000000,F,1.000000,0.000000,32703.100000,5.000000,Y,M
1110.000000,F,3.000000,2.000000,8204.720000,4.000000,N,M
1111.000000,M,2.000000,1.000000,97180.400000,3.000000,N,M
1112.000000,F,1.000000,0.000000,80405.100000,4.000000,N,M
1113.000000,F,3.000000,2.000000,38280.000000,2.000000,N,S
1114.000000,M,1.000000,0.000000,64136.600000,4.000000,Y,S
1116.000000,F,3.000000,2.000000,45429.700000,4.000000,Y,M
1118.000000,F,1.000000,0.000000,25285.500000,4.000000,N,S
1119.000000,F,3.000000,2.000000,77551.100000,2.000000,Y,M
1120.000000,F,1.000000,0.000000,38538.400000,1.000000,N,M
1127.000000,M,1.000000,0.000000,92881.800000,1.000000,N,M
1128.000000,M,3.000000,2.000000,43634.500000,1.000000,N,S
1132.000000,F,2.000000,1.000000,13109.100000,4.000000,N,S
1133.000000,M,2.000000,1.000000,92647.500000,4.000000,N,S
1134.000000,M,3.000000,2.000000,21021.600000,4.000000,Y,S
1135.000000,M,1.000000,0.000000,74460.700000,4.000000,Y,S
1138.000000,F,3.000000,2.000000,28787.400000,3.000000,N,S
1141.000000,M,2.000000,1.000000,13091.600000,4.000000,N,M
1144.000000,F,3.000000,2.000000,62061.800000,3.000000,Y,M
1145.000000,F,2.000000,1.000000,20550.900000,1.000000,Y,M
1148.000000,M,3.000000,2.000000,1765.410000,1.000000,N,M
1151.000000,F,3.000000,2.000000,19131.100000,4.000000,N,S
1157.000000,M,3.000000,2.000000,42750.300000,3.000000,Y,M
1159.000000,F,3.000000,2.000000,2842.550000,3.000000,N,S
1160.000000,M,3.000000,2.000000,22358.100000,4.000000,N,M
1162.000000,M,1.000000,0.000000,47870.800000,2.000000,Y,M
1163.000000,F,3.000000,2.000000,6440.460000,3.000000,Y,S
1164.000000,F,1.000000,0.000000,7325.500000,2.000000,N,S
1166.000000,M,3.000000,2.000000,28766.900000,3.000000,N,M
1171.000000,M,1.000000,0.000000,72928.200000,3.000000,N,S
1172.000000,M,3.000000,2.000000,91272.200000,1.000000,Y,M
1178.000000,M,1.000000,0.000000,65000.000000,4.000000,Y,S
1182.000000,M,3.000000,2.000000,1406.050000,1.000000,Y,M
1184.000000,F,1.000000,0.000000,73228.300000,3.000000,N,S
1185.000000,F,3.000000,2.000000,76231.900000,4.000000,N,S
1190.000000,M,2.000000,1.000000,64792.300000,4.000000,N,M
1193.000000,F,1.000000,0.000000,93322.100000,3.000000,Y,S
1198.000000,M,2.000000,1.000000,63437.300000,4.000000,N,M
1202.000000,M,3.000000,2.000000,49910.700000,4.000000,Y,M
1204.000000,M,2.000000,1.000000,76161.400000,3.000000,Y,M
1205.000000,F,3.000000,2.000000,55860.000000,1.000000,Y,M
1206.000000,F,2.000000,1.000000,12686.000000,5.000000,N,S
1214.000000,M,3.000000,2.000000,57360.800000,4.000000,Y,M
1215.000000,M,1.000000,0.000000,92414.700000,3.000000,Y,M
1216.000000,M,1.000000,0.000000,60102.700000,3.000000,N,M
1218.000000,F,3.000000,2.000000,17888.700000,4.000000,N,M
1219.000000,F,2.000000,1.000000,12526.300000,4.000000,N,S
1222.000000,F,3.000000,2.000000,14578.800000,4.000000,Y,S
1225.000000,M,1.000000,0.000000,78572.200000,3.000000,Y,M
1226.000000,M,2.000000,1.000000,3933.740000,1.000000,N,M
1227.000000,F,3.000000,2.000000,48238.800000,2.000000,N,M
1229.000000,F,1.000000,0.000000,28770.900000,1.000000,N,M
1230.000000,F,3.000000,2.000000,87578.200000,4.000000,Y,M
1231.000000,F,3.000000,2.000000,86695.400000,1.000000,N,M
1233.000000,F,3.000000,2.000000,76791.200000,3.000000,N,S
1237.000000,F,2.000000,1.000000,30763.800000,1.000000,Y,S
1238.000000,F,3.000000,2.000000,3193.600000,4.000000,N,M
1239.000000,M,2.000000,1.000000,69680.900000,1.000000,N,M
1242.000000,F,1.000000,0.000000,77000.000000,4.000000,N,M
1243.000000,M,1.000000,0.000000,2056.060000,1.000000,Y,D
1244.000000,F,3.000000,2.000000,7776.600000,2.000000,N,M
1245.000000,M,2.000000,1.000000,2067.820000,3.000000,N,M
1246.000000,M,1.000000,0.000000,78000.000000,3.000000,N,S
1248.000000,F,3.000000,2.000000,69343.300000,3.000000,N,M
1249.000000,F,1.000000,0.000000,83287.000000,3.000000,N,M
1252.000000,F,1.000000,0.000000,14932.500000,5.000000,N,M
1253.000000,F,1.000000,0.000000,27498.100000,5.000000,N,S
1255.000000,F,3.000000,2.000000,21419.900000,4.000000,N,M
1256.000000,F,3.000000,2.000000,30665.200000,1.000000,Y,M
1257.000000,F,2.000000,1.000000,68000.000000,3.000000,Y,M
1258.000000,F,3.000000,2.000000,50561.300000,4.000000,N,M
1260.000000,F,3.000000,2.000000,23464.000000,4.000000,Y,S
1261.000000,F,3.000000,2.000000,194.570000,3.000000,N,M
1262.000000,F,2.000000,1.000000,98680.400000,4.000000,Y,M
1263.000000,M,1.000000,0.000000,65619.700000,3.000000,Y,M
1264.000000,F,2.000000,1.000000,95620.300000,3.000000,Y,M
1265.000000,F,2.000000,1.000000,85275.000000,5.000000,N,D
1266.000000,F,2.000000,1.000000,66921.400000,4.000000,Y,M
1267.000000,F,2.000000,1.000000,98453.600000,4.000000,Y,M
1268.000000,F,3.000000,2.000000,94026.800000,2.000000,Y,M
1270.000000,F,3.000000,2.000000,57420.000000,3.000000,Y,S
1271.000000,M,1.000000,0.000000,80000.000000,4.000000,N,M
1273.000000,M,3.000000,2.000000,47639.100000,4.000000,N,M
1274.000000,F,3.000000,2.000000,63234.500000,4.000000,Y,M
1275.000000,F,3.000000,2.000000,46945.000000,5.000000,N,S
1276.000000,M,1.000000,0.000000,3911.900000,4.000000,N,M
1277.000000,F,1.000000,0.000000,71816.100000,4.000000,Y,M
1278.000000,F,3.000000,2.000000,18296.400000,3.000000,Y,M
1279.000000,F,1.000000,0.000000,39461.000000,1.000000,N,S
1280.000000,F,2.000000,1.000000,71502.500000,4.000000,N,M
1281.000000,F,2.000000,1.000000,66000.000000,4.000000,N,S
1282.000000,F,2.000000,1.000000,95011.500000,4.000000,N,M
1283.000000,M,2.000000,1.000000,47371.000000,4.000000,Y,M
1284.000000,F,3.000000,2.000000,52957.000000,3.000000,Y,M
1285.000000,F,3.000000,2.000000,86747.100000,5.000000,N,S
1286.000000,F,1.000000,0.000000,57942.400000,3.000000,N,M
1287.000000,F,2.000000,1.000000,87404.600000,4.000000,N,M
1288.000000,M,3.000000,2.000000,20919.000000,4.000000,N,S
1289.000000,F,3.000000,2.000000,85394.000000,1.000000,Y,M
1290.000000,F,1.000000,0.000000,2121.360000,3.000000,N,S
1291.000000,F,3.000000,2.000000,63566.100000,4.000000,Y,M
1292.000000,F,1.000000,0.000000,52089.600000,3.000000,N,M
1293.000000,F,2.000000,1.000000,58328.800000,5.000000,N,S
1294.000000,F,1.000000,0.000000,89813.600000,1.000000,N,S
1295.000000,F,3.000000,2.000000,25738.400000,3.000000,N,M
1296.000000,F,3.000000,2.000000,82644.200000,2.000000,Y,M
1297.000000,F,2.000000,1.000000,27783.600000,1.000000,N,S
1298.000000,F,2.000000,1.000000,86252.800000,4.000000,Y,S
1299.000000,F,2.000000,1.000000,38738.300000,4.000000,N,M
1300.000000,F,3.000000,2.000000,60485.500000,3.000000,N,M
1301.000000,F,2.000000,1.000000,56722.800000,4.000000,N,M
1302.000000,F,1.000000,0.000000,55000.000000,3.000000,N,M
1303.000000,F,3.000000,2.000000,809.430000,2.000000,Y,M
1304.000000,M,2.000000,1.000000,76529.800000,4.000000,N,S
1305.000000,F,3.000000,2.000000,34577.700000,4.000000,N,M
1306.000000,M,1.000000,0.000000,23000.000000,4.000000,Y,M
1307.000000,F,1.000000,0.000000,77000.000000,4.000000,N,M
1308.000000,F,3.000000,2.000000,19008.400000,4.000000,Y,S
1309.000000,F,1.000000,0.000000,98056.300000,4.000000,N,M
1310.000000,M,1.000000,0.000000,73400.000000,4.000000,Y,M
1311.000000,F,1.000000,0.000000,53432.200000,4.000000,Y,M
1312.000000,M,1.000000,0.000000,78894.200000,4.000000,N,M
1313.000000,M,2.000000,1.000000,16432.100000,1.000000,Y,S
1314.000000,M,1.000000,0.000000,62797.900000,4.000000,N,M
1315.000000,M,2.000000,1.000000,71329.900000,3.000000,Y,S
1316.000000,F,1.000000,0.000000,91498.900000,4.000000,N,S
1317.000000,M,1.000000,0.000000,3601.710000,3.000000,N,S
1318.000000,F,2.000000,1.000000,33084.300000,3.000000,Y,S
1319.000000,F,1.000000,0.000000,20913.600000,4.000000,N,S
1320.000000,M,1.000000,0.000000,62724.500000,4.000000,Y,M
1321.000000,F,2.000000,1.000000,49553.900000,3.000000,Y,S
1322.000000,F,2.000000,1.000000,540.400000,3.000000,Y,S
1323.000000,F,1.000000,0.000000,57255.400000,2.000000,N,M
1324.000000,F,2.000000,1.000000,71941.500000,3.000000,Y,S
1325.000000,F,3.000000,2.000000,72583.000000,1.000000,Y,S
1326.000000,M,3.000000,2.000000,67339.800000,1.000000,N,M
1327.000000,F,2.000000,1.000000,88759.500000,4.000000,N,M
1328.000000,M,2.000000,1.000000,75799.900000,3.000000,N,M
1329.000000,F,3.000000,2.000000,15688.500000,4.000000,N,S
1330.000000,F,1.000000,0.000000,43382.300000,1.000000,N,S
1331.000000,M,1.000000,0.000000,2805.010000,1.000000,Y,S
1332.000000,F,1.000000,0.000000,5185.310000,4.000000,N,S
1333.000000,F,1.000000,0.000000,42000.000000,1.000000,N,S
1334.000000,F,1.000000,0.000000,38000.000000,1.000000,N,S
1335.000000,F,2.000000,1.000000,81641.200000,1.000000,Y,M
1336.000000,F,3.000000,2.000000,80087.700000,3.000000,N,M
1337.000000,F,3.000000,2.000000,59691.300000,2.000000,N,M
1339.000000,F,3.000000,2.000000,11251.100000,3.000000,Y,S
1341.000000,M,1.000000,0.000000,70908.700000,3.000000,N,M
1342.000000,M,1.000000,0.000000,94928.300000,3.000000,N,S
1344.000000,F,3.000000,2.000000,50622.300000,3.000000,N,M
1346.000000,M,1.000000,0.000000,78000.000000,3.000000,Y,M
1350.000000,M,2.000000,1.000000,78000.000000,4.000000,Y,M
1352.000000,F,3.000000,2.000000,93559.100000,4.000000,N,S
1353.000000,F,2.000000,1.000000,56722.800000,4.000000,N,M
1355.000000,M,2.000000,1.000000,80000.000000,3.000000,N,M
1356.000000,F,3.000000,2.000000,3416.620000,1.000000,Y,S
1357.000000,F,1.000000,0.000000,73069.100000,4.000000,Y,M
1358.000000,M,1.000000,0.000000,80000.000000,4.000000,Y,M
1359.000000,F,3.000000,2.000000,8032.160000,3.000000,N,M
1360.000000,F,1.000000,0.000000,93454.300000,3.000000,Y,S
1361.000000,M,1.000000,0.000000,5745.000000,1.000000,Y,M
1362.000000,F,1.000000,0.000000,83287.000000,4.000000,N,S
1363.000000,F,1.000000,0.000000,92564.100000,3.000000,Y,S
1365.000000,M,1.000000,0.000000,70000.000000,3.000000,Y,S
1367.000000,F,3.000000,2.000000,48322.500000,3.000000,Y,M
1369.000000,M,3.000000,2.000000,78373.500000,2.000000,N,S
1370.000000,F,3.000000,2.000000,81913.800000,3.000000,Y,M
1373.000000,F,1.000000,0.000000,919.930000,3.000000,N,S
1374.000000,F,3.000000,2.000000,69486.800000,2.000000,N,M
1375.000000,F,3.000000,2.000000,24482.800000,2.000000,N,M
1377.000000,F,1.000000,0.000000,14573.600000,5.000000,N,M
1378.000000,F,3.000000,2.000000,92103.800000,4.000000,N,M
1379.000000,F,3.000000,2.000000,8392.140000,2.000000,Y,S
1380.000000,F,1.000000,0.000000,17138.200000,4.000000,N,S
1382.000000,F,3.000000,2.000000,47010.100000,4.000000,N,M
1384.000000,F,2.000000,1.000000,67239.400000,3.000000,N,D
1385.000000,M,2.000000,1.000000,69406.700000,3.000000,Y,M
1387.000000,F,3.000000,2.000000,83259.300000,3.000000,N,M
1394.000000,F,3.000000,2.000000,2185.600000,4.000000,N,M
1396.000000,M,2.000000,1.000000,76511.300000,4.000000,N,M
1398.000000,F,2.000000,1.000000,35000.000000,1.000000,N,M
1399.000000,F,3.000000,2.000000,11234.700000,3.000000,Y,M
1401.000000,F,3.000000,2.000000,36660.900000,3.000000,Y,M
1403.000000,F,3.000000,2.000000,68462.800000,2.000000,N,M
1406.000000,F,3.000000,2.000000,72841.300000,3.000000,N,M
1407.000000,F,3.000000,2.000000,63670.800000,3.000000,Y,M
1408.000000,M,1.000000,0.000000,66666.000000,5.000000,N,S
1409.000000,F,2.000000,1.000000,77000.000000,3.000000,Y,S
1410.000000,M,1.000000,0.000000,12387.600000,4.000000,N,M
1412.000000,F,2.000000,1.000000,82931.300000,5.000000,N,M
1413.000000,F,3.000000,2.000000,57483.900000,3.000000,N,M
1415.000000,F,3.000000,2.000000,21274.000000,3.000000,N,S
1416.000000,F,3.000000,2.000000,28267.000000,2.000000,N,M
1418.000000,F,3.000000,2.000000,36725.100000,4.000000,N,M
1422.000000,M,2.000000,1.000000,94188.300000,4.000000,N,S
1425.000000,F,3.000000,2.000000,91861.000000,3.000000,Y,M
1428.000000,F,2.000000,1.000000,12374.900000,2.000000,Y,S
1429.000000,F,3.000000,2.000000,69133.900000,2.000000,Y,M
1431.000000,F,3.000000,2.000000,84948.000000,2.000000,Y,M
1432.000000,F,3.000000,2.000000,30998.800000,3.000000,N,M
1438.000000,M,3.000000,2.000000,21416.500000,2.000000,N,M
1442.000000,M,3.000000,2.000000,78554.200000,1.000000,N,M
1443.000000,M,2.000000,1.000000,3960.500000,1.000000,N,S
1445.000000,M,1.000000,0.000000,60101.100000,4.000000,Y,M
1446.000000,F,3.000000,2.000000,38215.900000,2.000000,N,M
1447.000000,F,2.000000,1.000000,40120.000000,1.000000,N,M
1448.000000,F,3.000000,2.000000,49745.300000,3.000000,N,M
1450.000000,F,3.000000,2.000000,88427.000000,1.000000,N,M
1451.000000,F,3.000000,2.000000,98003.700000,2.000000,Y,M
1452.000000,M,1.000000,0.000000,89142.700000,4.000000,N,S
1453.000000,F,1.000000,0.000000,74530.800000,4.000000,N,S
1455.000000,F,1.000000,0.000000,40120.000000,1.000000,N,S
1460.000000,F,3.000000,2.000000,76289.200000,3.000000,N,M
1462.000000,M,2.000000,1.000000,66931.900000,4.000000,N,M
1463.000000,F,1.000000,0.000000,40120.000000,1.000000,Y,S
1464.000000,F,2.000000,1.000000,14085.500000,1.000000,N,M
1465.000000,F,1.000000,0.000000,32962.600000,1.000000,N,S
1466.000000,F,1.000000,0.000000,42000.000000,1.000000,N,S
1467.000000,F,3.000000,2.000000,43000.000000,1.000000,N,S
1468.000000,F,2.000000,1.000000,77726.400000,4.000000,N,D
1469.000000,F,3.000000,2.000000,42000.000000,1.000000,N,S
1470.000000,F,2.000000,1.000000,2800.680000,3.000000,N,S
1474.000000,F,3.000000,2.000000,90271.600000,3.000000,N,M
1479.000000,F,3.000000,2.000000,64816.600000,2.000000,Y,M
1480.000000,F,3.000000,2.000000,98217.100000,3.000000,N,M
1482.000000,F,2.000000,1.000000,2929.130000,4.000000,N,S
1484.000000,F,3.000000,2.000000,41876.600000,3.000000,Y,M
1485.000000,M,1.000000,0.000000,96223.400000,5.000000,Y,M
1486.000000,F,1.000000,0.000000,15989.300000,4.000000,N,S
1487.000000,M,1.000000,0.000000,69168.400000,4.000000,Y,M
1488.000000,M,2.000000,1.000000,92148.500000,2.000000,Y,M
1489.000000,M,1.000000,0.000000,96681.000000,1.000000,Y,M
1490.000000,M,1.000000,0.000000,62705.900000,2.000000,Y,S
1491.000000,M,1.000000,0.000000,80221.200000,2.000000,N,S
1492.000000,M,1.000000,0.000000,84479.200000,2.000000,N,S
1493.000000,F,3.000000,2.000000,64977.400000,2.000000,N,M
1494.000000,F,1.000000,0.000000,77994.000000,3.000000,N,M
1495.000000,M,3.000000,2.000000,90103.700000,2.000000,N,M
1496.000000,F,1.000000,0.000000,59008.400000,2.000000,Y,M
1497.000000,M,3.000000,2.000000,5265.350000,4.000000,N,M
1498.000000,M,2.000000,1.000000,84978.100000,1.000000,N,S
1499.000000,F,3.000000,2.000000,36647.900000,3.000000,N,M
1500.000000,F,1.000000,0.000000,64319.200000,3.000000,N,S
1501.000000,F,2.000000,1.000000,73338.000000,3.000000,N,S
1502.000000,F,1.000000,0.000000,433.740000,4.000000,N,S
1503.000000,F,3.000000,2.000000,16962.200000,3.000000,N,M
1505.000000,M,3.000000,2.000000,10708.300000,2.000000,N,M
1508.000000,F,1.000000,0.000000,2031.610000,1.000000,N,M
1512.000000,F,3.000000,2.000000,16938.500000,3.000000,N,S
1515.000000,F,1.000000,0.000000,55221.000000,3.000000,N,M
1516.000000,F,2.000000,1.000000,8073.110000,3.000000,N,M
1517.000000,M,1.000000,0.000000,95448.600000,4.000000,Y,M
1518.000000,M,2.000000,1.000000,24141.500000,1.000000,Y,S
1519.000000,M,3.000000,2.000000,63152.600000,4.000000,Y,S
